Codigo,Nombre,Categoria,Tecnologia,Estado,Departamento,Municipio,Ubicación,Altitud,Fecha_instalacion,Fecha_suspension,Area Operativa,Corriente,Area Hidrografica,Zona Hidrografica,Subzona hidrografica,Entidad
2601000117,PUENTE ARAGÓN [26010100],Pluviométrica,Convencional,Activa,Cauca,Puracé (Coconuco),"(2.19158333, -76.48230556)",2470,2007-12-06 19:00,,Area Operativa 09 - Cauca-Valle-Caldas,Cauca,Magdalena Cauca,Cauca,Alto Río Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
2601000116,PUENTE ARAGON [26010100],Pluviométrica,Convencional,Activa,Cauca,Puracé (Coconuco),"(2.19158333, -76.48230556)",2470,2005-03-22 19:00,,Area Operativa 09 - Cauca-Valle-Caldas,0,Magdalena Cauca,Cauca,Alto Río Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
2802500079,Caracoli,Climática Principal,Automática con Telemetría,Activa,Cesar,Valledupar,"(10.08869444, -73.73166667)",120,2016-12-22 19:00,,Area Operativa 05 - Magdalena-Cesar-Guajira,0,Magdalena Cauca,Cesar,Medio Cesar,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21057120,SAN JUAN [21057120],Limnimétrica,Convencional,Activa,Cauca,Inzá,"(2.35188889, -76.31305556)",345,2000-12-14 19:00,,Area Operativa 09 - Cauca-Valle-Caldas,Bedon,Magdalena Cauca,Alto Magdalena,Río Páez,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
2403000117,PM LA LAGUNA,Pluviométrica,Automática con Telemetría,Activa,Boyacá,Guacamayas,"(6.44716667, -72.49769444)",2786,,,Area Operativa 06 - Boyacá-Casanare-Vichada,0,Magdalena Cauca,Sogamoso,Río Chicamocha,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
24011080,CUCUNUBA1,Pluviométrica,Convencional,Activa,Cundinamarca,Cucunubá,"(5.25, -73.77)",3,1987-05-14 19:00,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,0,Magdalena Cauca,Sogamoso,Río Suárez,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26055020,TIMBA [26055020],Climática Ordinaria,Convencional,Suspendida,Valle del Cauca,Jamundí,"(3.11711111, -76.62402778)",124,1979-07-15,2018-06-19 10:10,Area Operativa 09 - Cauca-Valle-Caldas,0,Magdalena Cauca,Cauca,Río Timba,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21245030,ALVARADO [21245030],Climática Ordinaria,Convencional,Suspendida,Tolima,Alvarado,"(4.56788889, -74.95130556)",439,1937-01-15,2018-06-19 10:12,Area Operativa 10 - Tolima,0,Magdalena Cauca,Alto Magdalena,Río Totare,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21255070,BLEDONIA [21255070],Climática Ordinaria,Convencional,Suspendida,Tolima,Lérida,"(4.93333333, -74.91666667)",500,1963-08-15,2018-06-19 10:12,Area Operativa 10 - Tolima,0,Magdalena Cauca,Alto Magdalena,Río Lagunilla y Otros Directos al Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
47040020,EL REFUGIO [47040020],Pluviométrica,Convencional,Activa,Amazonas,Puerto Alegría,"(-0.55916667, -74.38666667)",140,1986-04-15,,Area Operativa 07 - Nariño-Putumayo,0,Amazonas,Putumayo,Río Putumayo Directos (mi),INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23215060,LA GLORIA [23215060],Climática Ordinaria,Convencional,Suspendida,Cesar,La Gloria,"(8.61527778, -73.80055556)",35,1995-05-15,2018-06-19 10:35,Area Operativa 08 - Santanderes-Arauca,0,Magdalena Cauca,Medio Magdalena,Quebrada El Carmen y Otros Directos al Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26035040,LA SALVAJINA [26035040],Climática Principal,Convencional,Suspendida,Cauca,Suárez (Cauca),"(2.95, -76.7)",1130,2008-03-31,2018-06-19 10:39,Area Operativa 09 - Cauca-Valle-Caldas,0,Magdalena Cauca,Cauca,Río Piendamo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
32067020,LEJANIAS [32067020],Limnigráfica,Convencional,Suspendida,Meta,Lejanías,"(3.53333333, -74.01666667)",707,2011-02-25,2018-06-19 10:42,Area Operativa 03 - Meta-Guaviare-Guainía,Ariari,Orinoco,Guaviare,Río Ariari,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
32155010,MAPIRIPANA [32155010],Climática Ordinaria,Convencional,Activa,Guaviare,San José Del Guaviare,"(2.8, -70.53333333)",140,1983-12-15,,Area Operativa 03 - Meta-Guaviare-Guainía,0,Orinoco,Guaviare,Medio Guaviare,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23207020,MORALES [23207020],Limnimétrica,Convencional,Suspendida,Bolívar,Morales (Bolívar),"(8.28333333, -73.86666667)",46,1996-02-15,2018-06-19 10:44,Area Operativa 08 - Santanderes-Arauca,Morales,Magdalena Cauca,Medio Magdalena,Directos al Magdalena (Brazo Morales),INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
32105060,MUCUARE [32105060],Climática Ordinaria,Convencional,Suspendida,Guaviare,San José Del Guaviare,"(2.86666667, -71.53333333)",146,1986-03-15,2018-06-19 10:45,Area Operativa 03 - Meta-Guaviare-Guainía,0,Orinoco,Guaviare,Medio Guaviare,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
25025140,NECHI [25025140],Climática Ordinaria,Convencional,Suspendida,Antioquia,Nechí,"(8.1, -74.76666667)",25,2002-05-15,2018-06-19 10:46,Area Operativa 01 - Antioquia-Chocó,0,Magdalena Cauca,Nechí,Bajo Nechí (md),INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23117040,PUERTO BOYACA [23117040],Limnimétrica,Convencional,Suspendida,Boyacá,Puerto Boyacá,"(5.97833333, -74.56666667)",350,1976-01-15,2018-06-19 10:47,Area Operativa 10 - Tolima,Magdalena,Magdalena Cauca,Medio Magdalena,Directos al Magdalena Medio entre ríos Negro,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
24035180,SAN RAFAEL [24035180],Climática Ordinaria,Convencional,Suspendida,Boyacá,Nobsa,"(5.78333333, -72.98333333)",2548,2003-08-15,2018-06-19 10:53,Area Operativa 06 - Boyacá-Casanare-Vichada,0,Magdalena Cauca,Sogamoso,Río Chicamocha,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16055050,SANTA LUCIA [16055050],Climática Ordinaria,Convencional,Suspendida,Norte de Santander,Ábrego,"(8.06666667, -73.23333333)",2140,1973-08-15,2018-06-19 10:54,Area Operativa 08 - Santanderes-Arauca,0,Caribe,Catatumbo,Río Algodonal (Alto Catatumbo),INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
35027520,BOCATOMA EAAB - AUT [35027520],Limnigráfica,Automática sin Telemetría,Activa,Cundinamarca,La Calera,"(4.66102778, -73.83333333)",3077,2008-12-23,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Calostros,Orinoco,Meta,Río Guayuriba,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21217010,CHICORAL [21217010],Limnimétrica,Convencional,Suspendida,Tolima,Espinal,"(4.23152778, -74.99536111)",432,1963-04-15,2018-06-19 10:26,Area Operativa 10 - Tolima,Coello,Magdalena Cauca,Alto Magdalena,Río Coello,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21206650,COLEGIO SAN CAYETANO [21206650],Climática Ordinaria,Convencional,Activa,Bogotá,"Bogota, D.C","(4.51675278, -74.08822222)",3100,2001-11-15,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,0,Magdalena Cauca,Alto Magdalena,Río Bogotá,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16045020,EL TARRA [16045020],Climática Ordinaria,Convencional,Suspendida,Norte de Santander,El Tarra,"(8.58861111, -73.08111111)",180,2014-08-28,2018-06-19 10:30,Area Operativa 08 - Santanderes-Arauca,0,Caribe,Catatumbo,Río Tarra,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
35125010,HACIENDA LAS MARGARITAS [35125010],Climática Ordinaria,Convencional,Activa,Meta,Puerto López,"(4.34055556, -72.15636111)",150,1976-05-15,,Area Operativa 03 - Meta-Guaviare-Guainía,0,Orinoco,Meta,Río Yucao,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21205970,HACIENDA SANTA ANA [21205970],Meteorológica Especial,Convencional,Activa,Cundinamarca,Nemocón,"(5.0905, -73.88125)",2572,1977-02-15,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,0,Magdalena Cauca,Alto Magdalena,Río Bogotá,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21115120,LA BOCA [21115120],Climática Ordinaria,Convencional,Suspendida,Huila,Aipe,"(3.18333333, -75.26666667)",430,1991-06-15,2018-06-19 10:33,Area Operativa 04 - Huila-Caquetá,0,Magdalena Cauca,Alto Magdalena,Río Baché,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
47075010,LA CHORRERA [47075010],Climática Principal,Convencional,Activa,Amazonas,La Chorrera,"(-1.44461111, -72.78958333)",160,1986-06-15,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,0,Amazonas,Putumayo,Río Igará-Paraná,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
24035040,LA COPA [24035040],Climática Ordinaria,Convencional,Activa,Boyacá,Toca,"(5.57919444, -73.20877778)",2700,1991-12-15,,Area Operativa 06 - Boyacá-Casanare-Vichada,0,Magdalena Cauca,Sogamoso,Río Chicamocha,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
25020530,LA ILUSION [25020530],Pluviométrica,Convencional,Activa,Antioquia,Caucasia,"(8.0255, -75.08975)",500,1970-05-15,,Area Operativa 01 - Antioquia-Chocó,0,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
25027740,PINILLOS [25027740],Limnimétrica,Convencional,Suspendida,Bolívar,Pinillos,"(8.91138889, -74.45777778)",10,1981-07-15,2018-06-19 10:47,Area Operativa 02 - Atlántico-Bolivar-Sucre,Magdalena,Magdalena Cauca,Bajo Magdalena,Directos Bajo Magdalena entre El Banco y El Plato,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
46035020,PUERTO RICO [46035020],Climática Ordinaria,Convencional,Suspendida,Caquetá,Puerto Rico (Caquetá),"(1.91752778, -75.15066667)",285,1972-10-15,2018-06-19 10:48,Area Operativa 04 - Huila-Caquetá,0,Amazonas,Caguán,Río Guayas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23085020,RADIO FARO [23085020],Climática Ordinaria,Convencional,Suspendida,Antioquia,Concepción (Antioquia),"(6.38333333, -75.15)",1660,1987-05-15,2018-06-19 10:49,Area Operativa 01 - Antioquia-Chocó,0,Magdalena Cauca,Medio Magdalena,Río Nare,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26157210,SAN ANTONIO [26157210],Limnigráfica,Convencional,Activa,Caldas,Villamaria,"(4.88661111, -75.42897222)",348,2008-07-10,,Area Operativa 09 - Cauca-Valle-Caldas,Qda San Antonio,Magdalena Cauca,Cauca,Río Chinchiná,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
44017040,VALENCIA [44017040],Limnimétrica,Convencional,Suspendida,Cauca,San Sebastián,"(1.90041667, -76.66875)",2900,1980-11-15,2018-06-19 10:55,Area Operativa 07 - Nariño-Putumayo,Caqueta,Amazonas,Caquetá,Alto Caqueta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
32035020,LA BALSORA [32035020],Climática Ordinaria,Convencional,Activa,Meta,La Macarena,"(2.43838889, -73.93227778)",270,1983-12-14 19:00,,Area Operativa 03 - Meta-Guaviare-Guainía,0,Orinoco,Guaviare,Río Guayabero,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12010030,BARRANQUILLITA [12010030],Pluviométrica,Convencional,Activa,Antioquia,Chigorodó,"(7.57, -76.7)",18,1974-12-15,,Area Operativa 01 - Antioquia-Chocó,0,Caribe,Caribe - Litoral,Río León,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26200130,BOLOMBOLO [26200130],Pluviométrica,Convencional,Activa,Antioquia,Venecia (Antioquia),"(5.97, -75.84)",1700,1980-05-15,,Area Operativa 01 - Antioquia-Chocó,0,Magdalena Cauca,Cauca,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26180220,LA  PINTADA ALERTAS [26180220],Pluviométrica,Convencional,Activa,Antioquia,La Pintada,"(5.73, -75.59999722)",608,1980-06-02,,Area Operativa 01 - Antioquia-Chocó,Cauca,Magdalena Cauca,Cauca,Río Frío y Otros Directos al Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
52055040,BOTANA [52055040],Agrometeorológica,Convencional,Activa,Nariño,Pasto,"(1.16, -77.27880556)",2820,1979-05-14 19:00,,Area Operativa 07 - Nariño-Putumayo,0,Pacifico,Patía,Río Juananbú,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
5204700100,PUENTE LOS DOLORES - AUT,Limnigráfica,Automática con Telemetría,Activa,Nariño,Pasto,"(1.19980556, -77.26569444)",2697,2017-06-26,,Area Operativa 07 - Nariño-Putumayo,Pasto,Pacifico,Patía,Río Juananbú,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
3515000110,LA ESPERANZA [3515000110],Pluviométrica,Convencional,Activa,Meta,Puerto Gaitán,"(3.79, -72.27)",163,2015-06-04,,Area Operativa 03 - Meta-Guaviare-Guainía,0,Orinoco,Meta,Río Manacacias,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
11159010,CAPURGANA - AUT [11159010],Mareográfica,Automática con Telemetría,Activa,Chocó,Acandí,"(8.62, -77.33)",19,1995-08-15,,Area Operativa 01 - Antioquia-Chocó,Mar Caribe,Caribe,Atrato - Darién,Río Tolo y otros Directos al Caribe,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26255030,SANTA ISABEL VALDIVIA - AUT [26255030],Agrometeorológica,Automática con Telemetría,Activa,Antioquia,Rionegro (Antioquia),"(6.16, -75.44)",1,2004-11-22,,Area Operativa 01 - Antioquia-Chocó,0,Magdalena Cauca,Medio Magdalena,Río Nare,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12027010,PUEBLO BELLO  - AUT [12027010],Limnimétrica,Automática con Telemetría,Activa,Antioquia,Turbo,"(8.19999722, -76.52)",10,1977-08-15,,Area Operativa 01 - Antioquia-Chocó,Mulatos,Caribe,Caribe - Litoral,Río Mulatos y otros directos al Caribe,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
11047040,QUIBDO - AUT [11047040],Limnigráfica,Automática con Telemetría,Activa,Chocó,Quibdó,"(5.7, -76.66205)",21,2008-11-30,,Area Operativa 01 - Antioquia-Chocó,Atrato,Caribe,Atrato - Darién,Río Cabi y otros Directos Atrato (md),INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16050100,EL CHORRO [16050100],Pluviométrica,Convencional,Activa,Norte de Santander,Ábrego,"(8.01747222, -73.18375)",1498,1968-05-15,,Area Operativa 08 - Santanderes-Arauca,0,Caribe,Catatumbo,Río Algodonal (Alto Catatumbo),INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
2319700100,PIEDECUESTANA [2319700100],Limnimétrica,Convencional,Activa,Santander,Piedecuesta,"(6.99307222, -73.03546944)",1096,2017-11-07,,Area Operativa 08 - Santanderes-Arauca,De Oro,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
44035020,AEROPUERTO G ARTUNDUAGA [44035020],Climática Ordinaria,Convencional,En Mantenimiento,Caquetá,Florencia (Caquetá),"(1.58905556, -75.55955556)",244,1969-10-14 19:00,,Area Operativa 04 - Huila-Caquetá,0,Amazonas,Caquetá,Río Orteguaza,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
2319500066,SABANA DE TORRES - AUT [2319500066],Climática Principal,Automática con Telemetría,Activa,Santander,Sabana De Torres,"(7.38902778, -73.48888889)",144,2017-11-08 19:00,,Area Operativa 08 - Santanderes-Arauca,0,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
2804500076,PALMARITO - AUT [2804500076],Climática Principal,Automática con Telemetría,Activa,Cesar,Pueblo Bello,"(10.41519444, -73.64355556)",977,2017-04-29 19:00,,Area Operativa 05 - Magdalena-Cesar-Guajira,0,Magdalena Cauca,Cesar,Río Ariguaní,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
2906500077,PALMOR - SIERRA NEVADA - AUT [2906500077],Climática Principal,Automática con Telemetría,Activa,Magdalena,Ciénaga,"(10.77175, -74.01913889)",1050,2017-04-20 19:00,,Area Operativa 05 - Magdalena-Cesar-Guajira,0,Magdalena Cauca,Bajo Magdalena,Cga Grande de Santa Marta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
2403500083,PESCA - AUT [2403500083],Climática Principal,Automática con Telemetría,Activa,Boyacá,Pesca,"(5.52303333, -73.07684722)",2737,2017-10-12 19:00,,Area Operativa 06 - Boyacá-Casanare-Vichada,0,Magdalena Cauca,Sogamoso,Río Chicamocha,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
2403500085,SUSA - AUT [2403500085],Climática Principal,Automática con Telemetría,Activa,Santander,Onzaga,"(6.18779444, -72.83560278)",2953,2017-10-26 19:00,,Area Operativa 06 - Boyacá-Casanare-Vichada,0,Magdalena Cauca,Sogamoso,Río Chicamocha,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26235030,MATANZAS [26235030],Climática Ordinaria,Convencional,Suspendida,Antioquia,Toledo (Antioquia),"(7.03583333, -75.66594444)",569,1993-04-14 19:00,2018-09-27 9:11,Area Operativa 01 - Antioquia-Chocó,0,Magdalena Cauca,Cauca,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
27045020,CASERI [27045020],Climática Ordinaria,Convencional,Suspendida,Antioquia,Caucasia,"(7.81172222, -74.93597222)",72,1970-05-14 19:00,2018-09-27 9:12,Area Operativa 01 - Antioquia-Chocó,0,Magdalena Cauca,Nechí,Directos al Bajo Nechí (mi),INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
25025090,AEROPUERTO LAS FLORES [25025090],Climática Principal,Convencional,Activa,Magdalena,El Banco,"(9.04633333, -73.97083333)",34,1952-02-14 19:00,,Area Operativa 05 - Magdalena-Cesar-Guajira,0,Magdalena Cauca,Bajo Magdalena,Directos Bajo Magdalena entre El Banco y El Plato,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
2703700106,EL RETIRO - AUT [2703700106],Limnigráfica,Automática con Telemetría,Activa,Antioquia,El Bagre,"(7.56, -74.79999722)",59,2017-05-04,,Area Operativa 01 - Antioquia-Chocó,Tigui,Magdalena Cauca,Nechí,Bajo Nechí (md),INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
29004520,ESCUELA NAVAL BARRANQUILLA  - AUT [29004520],Climática Principal,Automática con Telemetría,Activa,Atlantico,Barranquilla,"(11.00638889, -74.785)",10,2016-06-09 19:00,,Area Operativa 02 - Atlántico-Bolivar-Sucre,0,Magdalena Cauca,Bajo Magdalena,Directos al Bajo Magdalena entre Calamar y desembocadura,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
15067280,JOTOMANA [15067280],Limnimétrica,Convencional,Activa,La Guajira,Albania (La guajira),"(11.31891389, -72.55405556)",59,2012-10-31 19:00,,Area Operativa 05 - Magdalena-Cesar-Guajira,Rancheria,Caribe,Caribe - Guajira,Río Ranchería,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
11105020,CARMEN DEL DARIEN -AUT [11105020],Climática Ordinaria,Automática con Telemetría,Activa,Chocó,Carmen Del Darién  (Curbaradó),"(7.15433333, -76.97719444)",18,2005-09-27 19:00,,Area Operativa 01 - Antioquia-Chocó,0,Caribe,Atrato - Darién,Río Sucio,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
54057010,NOANAMA ASERRIO [54057010],Climática Ordinaria,Automática con Telemetría,Activa,Chocó,Medio San Juan,"(4.67275, -76.93341667)",36,1975-03-14 19:00,,Area Operativa 09 - Cauca-Valle-Caldas,San Juan,Pacifico,San Juán,Río Capoma y otros directos al San Juan,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
54050010,NOANAMA [54050010],Climática Ordinaria,Automática con Telemetría,Activa,Chocó,Istmina,"(4.71666667, -76.91666667)",18,1969-01-14 19:00,,Area Operativa 09 - Cauca-Valle-Caldas,0,Pacifico,San Juán,Río San Juan Medio,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
11030010,CERTEGUI [11030010],Climática Ordinaria,Automática con Telemetría,Activa,Chocó,Cértegui,"(5.37502778, -76.61311111)",72,1967-01-14 19:00,,Area Operativa 09 - Cauca-Valle-Caldas,0,Caribe,Atrato - Darién,Río Quito,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21197010,EL PROFUNDO - AUT [21197010],Limnigráfica,Automática con Telemetría,Activa,Cundinamarca,Cabrera (Cundinamarca),"(4.01169444, -74.50444444)",1860,1954-04-14 19:00,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Sumapaz,Magdalena Cauca,Alto Magdalena,Río Sumapaz,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
47017701,CANAL A [47017701],Limnimétrica,Convencional,Suspendida,Putumayo,San Francisco (Putumayo),"(1.11444444, -76.97694444)",265,1977-02-14 19:00,2018-10-08 4:27,Area Operativa 07 - Nariño-Putumayo,Putumayo,Amazonas,Putumayo,Alto Río Putumayo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
27015150,PROGRESO EL HACIENDA [27015150],Climática Ordinaria,Convencional,Suspendida,Antioquia,Don Matías,"(6.44747222, -75.39716667)",1345,1973-04-14 19:00,2018-10-09 5:08,Area Operativa 01 - Antioquia-Chocó,0,Magdalena Cauca,Nechí,Río Porce,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23105060,VEGACHI - AUT [23105060],Agrometeorológica,Automática con Telemetría,Suspendida,Antioquia,Vegachí,"(6.77411111, -74.79652778)",990,2004-11-19 19:00,2018-10-09 5:08,Area Operativa 01 - Antioquia-Chocó,0,Magdalena Cauca,Medio Magdalena,Rió San Bartolo y otros directos al Magdalena Medio,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
24017150,LA BOYERA AUT,Limnimétrica,Convencional,Activa,Cundinamarca,Ubaté,"(5.303, -73.85133333)",2610,1960-01-14 19:00,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Ubate,Magdalena Cauca,Sogamoso,Río Suárez,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
35027510,CALOSTROS BAJO - AUT  [35027510],Limnigráfica,Automática con Telemetría,Activa,Cundinamarca,La Calera,"(4.6645, -73.86308333)",2943,2008-05-23 19:00,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Calostros,Orinoco,Meta,Río Guayuriba,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
11037030,LA LOMA PUEBLO [11037030],Limnigráfica,Automática con Telemetría,Suspendida,Chocó,Rio Quito (Paimadó),"(5.58466667, -76.75327778)",72,2005-04-14 19:00,2018-10-11 5:10,Area Operativa 01 - Antioquia-Chocó,Quito,Caribe,Atrato - Darién,Río Quito,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12017040,RIOGRANDE [12017040],Limnimétrica,Convencional,Suspendida,Antioquia,Turbo,"(7.92783333, -76.62111111)",22,1977-07-14 19:00,2018-10-11 5:10,Area Operativa 01 - Antioquia-Chocó,Grande,Caribe,Caribe - Litoral,Río León,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12017070,CERRAZON LA [12017070],Limnigráfica,Automática sin Telemetría,Suspendida,Antioquia,Chigorodó,"(7.72086111, -76.57636111)",40,1986-09-14 19:00,2018-10-11 5:10,Area Operativa 01 - Antioquia-Chocó,Chigorodo,Caribe,Caribe - Litoral,Río León,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21197110,SILVANIA,Limnigráfica,Convencional,Activa,Cundinamarca,Silvania,"(4.40305556, -74.38530556)",1480,1971-11-14 19:00,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Subia,Magdalena Cauca,Alto Magdalena,Río Sumapaz,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23087180,SIRPES LOS [23087180],Limnigráfica,Automática sin Telemetría,Suspendida,Antioquia,Concepción (Antioquia),"(6.37544444, -75.16125)",375,1973-05-14 19:00,2018-10-11 5:11,Area Operativa 01 - Antioquia-Chocó,Quebrada La Concepcion,Magdalena Cauca,Medio Magdalena,Río Nare,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
